Year,Reg,Group,Sex,DrAa0,DrAa1,DrAa5,DrAa10,DrAa15,DrAa20,DrAa25,DrAa30,DrAa35,DrAa40,DrAa45,DrAa50,DrAa55,DrAa60,DrAa65,DrAa70,DrAa75,DrAa80,DrAa85
2019,1161,T,F,3803,219,70,357,383,243,385,1035,1932,2287,3044,4891,6196,9384,15922,25838,43081,71950,168739
2019,1161,U,B,5016,264,47,344,362,666,873,2005,3680,4680,6479,8987,11431,17920,26150,36391,56433,89813,189110
2019,1161,U,M,5995,284,46,363,382,1081,1519,3091,5583,7587,10510,13930,19397,30718,44178,59546,93246,127059,194873
2019,1161,U,F,3992,244,48,325,340,221,220,920,1787,1999,2853,4888,5459,9492,15843,24944,43271,77582,187503
2019,1161,R,B,3999,228,61,289,572,1330,1888,2743,4247,5139,8095,8703,14502,17985,25123,36386,50890,70890,143746
2019,1161,R,M,4710,299,0,141,631,2289,2478,3673,5722,6957,12578,12540,21155,28177,37418,50496,72303,93606,134722
2019,1161,R,F,3260,155,125,446,508,306,1080,1476,2462,3210,3579,4898,8071,9101,16134,28188,42717,63004,146155
2019,1166,T,B,3922,243,141,157,535,1020,1559,2438,4233,5789,7888,10173,14462,20858,26764,36970,58218,89189,188715
2019,1166,T,M,4447,419,118,176,800,1362,2211,3496,5865,8343,11865,15254,22182,35270,44724,58212,87453,115584,199696
2019,1166,T,F,3360,56,166,138,252,630,799,1205,2448,3218,4087,5692,8236,10941,16154,26126,47369,80985,186112
2019,1166,U,B,4350,211,169,93,377,815,1380,2427,4111,5311,7695,9678,13649,20267,25335,36898,57885,91348,191214
2019,1166,U,M,4721,340,110,182,545,1132,2074,3704,5910,8024,12456,14929,21712,36009,44187,59618,88023,121127,212509
2019,1166,U,F,3954,73,231,0,196,452,624,1083,2315,2786,3496,5415,7724,10377,14937,25855,46887,82362,186251
2019,1166,R,B,2429,353,71,323,1074,1636,2042,2463,4546,7064,8382,11292,16305,22303,30515,37167,58949,84929,184250
2019,1166,R,M,3499,687,138,159,1683,2057,2541,3071,5767,9086,10554,15892,23087,33758,45937,54791,86245,105345,177617
2019,1166,R,F,1267,0,0,492,439,1161,1341,1558,2853,4557,5832,6403,9571,12512,19662,26915,48446,78210,185862
2019,1168,T,B,3770,341,140,233,534,933,1644,2615,3267,4202,6111,8214,12407,18125,24166,34368,54332,84812,158296
2019,1168,T,M,4174,202,234,246,812,1470,2563,4092,4815,6286,9678,12872,20409,29586,40098,53908,83940,118842,169643
2019,1168,T,F,3347,490,41,219,232,353,666,1014,1668,2186,2824,4064,5516,9443,14114,23664,43062,74045,155225
2019,1168,U,B,3469,355,63,207,464,858,1548,2611,2830,3962,6370,8147,12510,17637,23157,35531,54116,88467,180115
2019,1168,U,M,4143,151,123,201,606,1304,2624,4315,4388,5911,10584,13162,20851,29495,39383,56472,81497,121938,173982
2019,1168,U,F,2762,576,0,213,303,363,488,958,1327,2179,2699,4113,6102,9586,13683,24449,43565,77425,181708
2019,1168,R,B,4338,313,274,274,651,1054,1828,2623,4079,4604,5723,8305,12267,18833,25788,32449,54611,80406,136490
2019,1168,R,M,4237,305,426,317,1168,1751,2459,3738,5538,6870,8416,12523,19887,29694,41119,49927,87189,114860,164795
2019,1168,R,F,4444,321,113,227,120,338,1049,1136,2368,2197,3025,3990,4622,9209,14861,22320,42409,70060,129482
2019,1128,T,B,4068,277,111,234,557,881,1955,3401,5136,6473,7253,10369,14218,21355,27780,38787,59506,89946,184120
2019,1128,T,M,4067,288,164,337,804,1426,2716,4716,7642,9346,10282,15935,21611,35710,46235,61535,90687,119555,188683
2019,1128,T,F,4070,265,57,128,296,298,1130,1931,2520,3728,4475,5670,8431,11458,16814,26788,48383,81041,183082
2019,1128,U,B,3683,278,127,201,427,654,1692,2987,4810,6259,7121,10174,13434,20039,27059,39156,62584,97350,209952
2019,1128,U,M,3390,315,177,236,657,1093,2334,4031,7377,9205,10314,15733,20541,34735,46653,64286,101104,137711,239500
2019,1128,U,F,3988,239,74,165,185,192,1038,1902,2309,3599,4303,5708,8294,10599,16141,26808,50055,86689,203870
2019,1128,R,B,5478,272,60,350,1074,1638,2985,4848,6351,7229,7698,10925,16360,25003,29878,37709,52110,73130,136853
2019,1128,R,M,6506,179,118,686,1383,2500,4015,6781,8485,9784,10180,16454,24107,38034,45191,54785,70531,88928,112565
2019,1128,R,F,4373,369,0,0,742,664,1553,2051,3456,4245,5105,5553,8857,14118,18969,26725,44020,66925,143213
2019,1170,T,B,4622,211,110,211,667,1195,1586,2951,4578,5760,6861,9552,13875,18878,26142,35826,55590,86094,169649
2019,1170,T,M,4677,240,134,264,874,1615,2266,4322,7015,8623,10839,14615,21715,30840,43805,57290,78187,116503,172348
2019,1170,T,F,4565,180,84,155,447,763,853,1459,2057,3001,3138,5068,7643,10795,15843,25258,47567,76836,168935
2019,1170,U,B,4535,228,132,182,641,1017,1542,2958,4831,5489,6754,9648,13796,18915,26127,35849,58123,90250,183250
2019,1170,U,M,5278,268,147,197,941,1220,2214,4534,7430,8327,11153,14996,22156,32435,44977,58650,83230,126069,194542
2019,1170,U,F,3745,187,116,167,320,808,822,1274,2216,2834,2739,5074,7471,10323,15686,25146,49570,79839,180498
2019,1170,R,B,4891,153,51,296,747,1704,1723,2929,3816,6617,7207,9282,14094,18773,26186,35752,47842,74577,137867
2019,1170,R,M,2779,148,100,464,666,2749,2427,3716,5830,9503,9878,13605,20612,26924,40615,53400,64503,93201,124162
2019,1170,R,F,7027,157,0,121,831,638,951,2027,1549,3561,4495,5048,8162,12254,16370,25652,41164,68168,141417
2019,1178,T,B,3153,295,136,220,326,816,1332,2370,3867,5109,6934,8735,13658,19890,26125,35330,55739,84177,184628
2019,1178,T,M,2821,237,159,279,398,1180,1922,3709,5952,7475,11062,13379,22089,33513,43799,56868,87972,113923,200135
2019,1178,T,F,3505,356,113,160,249,441,766,1044,1848,2866,3181,4782,7203,10923,16080,24646,44288,75291,181112
2019,1178,U,B,2516,287,134,173,326,798,1310,2077,3791,5083,6784,8693,13604,18608,26193,36569,57129,88506,197526
2019,1178,U,M,2554,240,163,189,355,1187,1866,3358,5881,7454,10467,13389,22479,31742,45278,60509,91712,124355,230078
2019,1178,U,F,2477,336,104,156,296,402,798,860,1835,2876,3507,4813,7163,10476,15944,25240,45329,78361,190459
2019,1178,R,B,6678,340,146,431,325,896,1451,3876,4264,5244,7630,8898,13855,24544,25854,29979,50471,68727,146722
2019,1178,R,M,4283,221,141,685,629,1151,2184,5307,6290,7577,13666,13341,20847,38968,38848,43442,75601,82837,120952
2019,1178,R,F,9270,466,151,174,0,621,565,2123,1922,2812,1580,4655,7366,12748,16682,21852,40136,63681,152975
2019,1145,T,B,4913,291,159,213,640,1032,1047,1576,2314,3298,3870,5500,7737,11730,16542,24145,35829,56520,105888
2019,1145,T,M,5309,305,213,252,879,1651,1621,2464,3573,4934,5492,8200,11386,17811,23726,33225,44600,61773,80708
2019,1145,T,F,4495,275,103,173,401,443,483,776,1148,1789,2327,3093,4712,7228,11776,18548,30934,53976,116655
2019,1145,U,B,5026,290,154,211,640,1036,1041,1574,2316,3298,3852,5469,7707,11670,16434,23992,35702,56430,105977
2019,1145,U,M,5415,305,200,245,878,1664,1604,2463,3579,4935,5468,8133,11349,17737,23573,33008,44440,61563,80524
2019,1145,U,F,4615,274,104,176,403,438,491,773,1149,1790,2314,3095,4688,7180,11698,18434,30818,53935,116923
2019,1145,R,B,1264,315,484,329,633,789,1405,1730,2129,3256,5272,7782,9937,15843,24401,37974,46422,63954,99025
2019,1145,R,M,1929,309,953,640,977,795,2687,2536,3245,4853,7266,12941,14016,22741,34579,52943,59674,82629,102208
2019,1145,R,F,531,321,0,0,263,783,0,955,1084,1726,3348,2972,6488,10571,17457,28789,40145,57105,98141
2019,3100,T,B,4264,220,144,193,556,906,1272,2215,3599,5146,6652,8953,12397,17574,23496,32449,50667,76449,152442
2019,3100,T,M,4632,251,164,225,727,1273,1861,3184,5229,7715,9861,13531,19367,28964,37750,50451,72556,97800,144555
2019,3100,T,F,3873,187,124,160,376,510,636,1204,1961,2688,3665,5001,6960,9911,15198,23127,41761,69209,154589
2019,3100,U,B,4056,202,136,177,536,852,1153,2026,3365,4919,6360,8651,11758,16702,22944,32258,51018,77398,155397
2019,3100,U,M,4408,232,157,214,681,1182,1694,2959,4931,7467,9456,13120,18538,27813,37209,50367,73754,100312,149772
2019,3100,U,F,3683,169,114,140,384,503,587,1090,1836,2542,3532,4879,6673,9540,14944,23145,41875,69721,156904
2019,3100,R,B,5710,333,187,273,676,1193,2118,3454,5107,6524,8355,10464,15348,21529,26200,33579,48919,71783,139173
2019,3100,R,M,6188,365,197,284,986,1725,2903,4479,6962,9092,12077,15455,22766,33520,40070,50899,66896,86137,120331
2019,3100,R,F,5200,298,176,262,326,546,1042,2080,2857,3657,4494,5647,8426,11770,16550,22998,41180,66635,144302
2019,1186,T,B,4502,139,78,147,524,951,2084,3089,4107,5744,8036,11395,15605,20853,27422,36290,57966,89404,171318
2019,1186,T,M,2669,204,0,58,773,1396,3195,4470,6126,8237,12475,17267,26079,34096,45353,61998,90435,125737,214199
2019,1186,T,F,6478,72,162,240,267,510,907,1617,2052,3324,3957,6474,7452,11988,17407,23733,46371,79308,162090
2019,1186,U,B,3935,126,65,107,432,867,1686,2347,3266,4900,7398,10700,13951,19080,27003,34674,57934,86970,171132
2019,1186,U,M,2396,247,0,69,542,1127,2527,3709,4892,7259,11812,16629,23160,31240,45434,58407,92820,125065,226893
2019,1186,U,F,5592,0,135,147,319,621,855,986,1675,2695,3420,5919,7203,11416,17149,23355,45489,76191,159576
2019,1186,R,B,7396,206,130,335,984,1287,5238,8402,9172,9802,10717,13787,20589,25874,28789,42521,58088,96919,171900
2019,1186,R,M,4061,0,0,0,1918,2360,7220,8799,12622,12464,15116,19267,33790,41179,45121,74824,81894,127946,179457
2019,1186,R,F,11013,436,268,657,0,0,1509,7726,4688,6708,6326,8543,8287,13769,18305,25250,49553,88771,170080
2019,1187,T,B,4886,237,177,139,444,941,1759,3208,4387,5296,7872,11105,16543,20445,28633,37068,59415,93976,175307
2019,1187,T,M,5477,278,207,236,602,1616,2565,4426,6328,8075,11955,16219,25740,33686,46229,61193,90763,127550,173483
2019,1187,T,F,4263,194,145,40,283,262,766,1830,2336,2550,4038,6514,9058,11356,18348,25749,48440,84066,175671
2019,1187,U,B,5036,157,164,101,307,692,1324,2416,3566,4793,7286,10564,15360,18952,28657,36403,59470,91538,174004
2019,1187,U,M,6363,123,183,199,444,1057,2028,3510,5386,7680,11332,15598,23917,32276,48302,57463,86023,134654,177430
2019,1187,U,F,3651,192,145,0,169,329,523,1278,1776,2078,3610,6210,8842,10344,17797,26876,50276,79255,173238
2019,1187,R,B,4431,486,213,284,1140,1902,4816,7416,8241,7345,10046,12636,19606,24281,28562,39392,59236,100542,178201
2019,1187,R,M,2841,758,278,374,1396,3716,5448,8295,9988,9503,14093,17846,29897,36886,40884,72861,106371,110227,164848
2019,1187,R,F,6154,200,146,192,873,0,3380,5840,5636,4734,5752,7435,9683,14199,20113,21609,42092,97409,181100
2019,1111,T,B,5527,339,207,121,488,993,1623,2927,3659,5326,7476,10385,14989,18941,24512,32613,54308,81791,175637
2019,1111,T,M,4691,509,215,118,631,1157,2480,4153,5175,8184,11087,16047,23805,32196,40777,53400,81210,120302,188506
2019,1111,T,F,6430,156,199,124,329,804,677,1544,2060,2469,4061,5326,7799,9647,14750,21984,43926,69788,172498
2019,1111,U,B,5166,311,179,76,291,615,1196,2267,3236,4809,7025,9579,14023,17403,23024,31909,54557,81302,172982
2019,1111,U,M,4384,462,174,75,358,811,1981,3247,4714,7663,10716,14799,22599,30262,39429,52919,84208,122881,200596
2019,1111,U,F,6017,148,185,78,218,391,424,1281,1785,2107,3658,5066,7501,9099,13803,21762,43445,68941,166748
2019,1111,R,B,6806,442,303,289,1493,2741,5515,6893,5798,7474,9082,12646,17357,22651,28519,34836,53583,83105,182506
2019,1111,R,M,5797,681,355,281,2015,2749,5318,8062,7092,10079,12306,19328,26400,36170,43916,54713,73096,114237,162669
2019,1111,R,F,7871,184,249,299,906,2731,6267,4171,3825,4209,5616,6098,8614,11132,17549,22742,45392,72157,188097
2019,111,T,B,1663,341,284,0,0,848,3490,2771,3656,5227,6310,8354,21543,16070,23707,29396,25759,79761,167832
2019,111,T,M,0,664,554,0,0,781,5855,4768,4993,6329,7184,11259,35817,25790,38058,48364,39344,121951,246914
2019,111,T,F,3617,0,0,0,0,927,912,581,2190,4104,5478,5755,9918,8464,13711,18303,20460,66050,154786
2019,111,U,B,2358,0,399,0,0,607,2155,2002,2849,4032,4354,8559,14808,10588,20493,31204,16620,80460,160665
2019,111,U,M,0,0,784,0,0,1125,4538,3401,3744,6785,3011,10000,28185,17276,33333,47337,21622,120000,185185
2019,111,U,F,4963,0,0,0,0,0,0,655,1928,1427,5605,7349,4390,5758,11576,21454,14898,69597,156352
2019,111,R,B,0,1220,0,0,0,1404,9174,6536,7452,9783,11458,7946,34133,26497,31569,25045,43836,78176,180095
2019,111,R,M,0,2370,0,0,0,0,9554,9581,9988,4860,17699,13529,49116,40044,49550,51020,66667,125000,370370
2019,111,R,F,0,0,0,0,0,3120,8197,0,3697,16447,5128,2286,20870,14170,18957,11019,32653,56872,152174
2019,1119,T,B,5656,254,208,289,556,819,1595,2312,3849,5410,7229,10450,14185,21088,27645,38164,59262,89488,191811
2019,1119,T,M,6143,299,278,448,699,1154,2369,3555,5912,8430,11235,16533,23186,35955,47803,63662,95255,120587,211426
2019,1119,T,F,5136,207,133,124,406,457,765,1031,1784,2587,3560,5236,7061,10746,15358,24737,45674,79693,187318
2019,1119,U,B,4611,173,141,266,408,782,1179,2106,3544,4911,6548,10378,13576,19961,27361,39050,60389,94946,212495
2019,1119,U,M,4892,213,172,404,420,1134,1892,3379,5385,8052,10240,16374,23192,35598,48791,67531,103520,133229,252888
2019,1119,U,F,4312,132,109,124,395,405,476,912,1794,2105,3293,5511,6780,10314,15463,25240,45236,84047,203790
2019,1119,R,B,9365,544,391,354,994,911,3275,3100,4973,7043,9035,10600,15337,23238,28240,36112,56833,79708,163507
2019,1119,R,M,10585,604,574,572,1522,1204,3957,4096,7643,9549,13690,16834,23179,36518,46058,56117,80046,102082,160276
2019,1119,R,F,8064,480,200,122,438,589,2245,1618,1742,4328,4320,4623,7676,11698,15111,23459,46676,71365,164231
2019,1127,T,B,5725,273,135,209,413,944,1156,2250,3207,5293,6550,8041,11141,17391,23285,33036,52638,87428,179303
2019,1127,T,M,6241,247,163,148,621,1254,1761,2976,4634,8207,10048,12071,16610,28028,35795,48980,78346,120676,196372
2019,1127,T,F,5156,301,105,273,177,535,441,1496,1803,2576,3298,4443,6667,9965,15732,24447,42537,76989,174733
2019,1127,U,B,6128,303,136,51,431,880,944,2088,2910,5043,6301,8257,10621,17103,22838,33326,52731,88898,188230
2019,1127,U,M,6711,215,219,0,607,1142,1405,2813,4251,7934,9812,12713,15929,28052,35855,49337,79766,123891,212802
2019,1127,U,F,5485,396,47,104,230,529,402,1362,1635,2450,3124,4368,6425,9800,15267,24841,42202,77859,181650
2019,1127,R,B,4261,177,132,675,356,1155,1910,2807,4239,6138,7430,7279,12876,18416,25088,31711,52216,80611,138373
2019,1127,R,M,4529,347,0,582,669,1634,3014,3495,5869,9056,10836,9923,18708,27954,35579,47446,72153,105465,120989
2019,1127,R,F,3968,0,272,775,0,557,581,1999,2436,3042,3952,4723,7531,10608,17745,22592,44068,72979,143027
2019,1141,T,B,2729,160,106,183,466,980,1459,2431,4517,5609,7155,9427,12325,17566,23118,32911,48106,72368,143073
2019,1141,T,M,3463,207,124,179,539,1424,2169,3481,6362,8426,10532,14537,19096,28896,36851,49778,66210,89687,132811
2019,1141,T,F,1957,110,87,187,386,491,654,1269,2542,2779,3869,4915,6886,9692,14799,23448,40687,66492,145884
2019,1141,U,B,2675,179,144,204,626,1184,1731,2722,5036,6020,7621,9975,12873,17500,23370,34753,51329,79693,167094
2019,1141,U,M,3099,233,187,233,712,1592,2526,3876,7121,9155,11215,15627,20864,29329,38347,54377,74509,104573,171123
2019,1141,U,F,2232,123,98,174,534,737,803,1446,2845,2977,4249,5181,6777,9599,14749,24336,42308,71840,165895
2019,1141,R,B,2846,120,32,139,147,632,1033,1957,3586,4795,6187,8337,11205,17699,22564,28895,41526,57917,105062
2019,1141,R,M,4265,156,0,68,205,1138,1589,2838,5032,7051,9188,12497,15774,28047,33870,40790,51019,64566,76239
2019,1141,R,F,1349,83,65,215,79,67,431,978,1983,2366,3033,4355,7125,9897,14918,21385,37224,55347,113598
2019,1147,T,B,4791,287,21,189,498,639,1472,2917,3900,5813,7897,10286,14982,19541,27879,37239,62458,88845,180787
2019,1147,T,M,4977,280,0,229,627,718,2146,3944,5548,8235,11947,14636,24170,31705,45558,61946,97673,130377,189077
2019,1147,T,F,4598,295,44,147,345,517,597,1700,2153,3438,3957,6248,7590,11435,18317,26530,51434,79307,179432
2019,1147,U,B,5025,280,23,207,525,724,1549,3104,3910,6010,7804,10389,15008,19502,28203,37614,62759,89834,186220
2019,1147,U,M,5083,304,0,250,714,842,2275,4278,5691,8487,11777,14774,24034,31588,46469,61820,96982,132438,193024
2019,1147,U,F,4965,255,48,161,311,566,643,1735,2039,3603,3956,6352,7754,11489,18387,27228,51986,80062,185075
2019,1147,R,B,1887,380,0,0,258,167,707,887,3771,3122,9231,8778,14605,20114,22761,30501,56792,69686,102767
2019,1147,R,M,3670,0,0,0,0,214,1074,607,3865,5013,14321,12739,26098,33346,32147,63939,111888,91324,92308
2019,1147,R,F,0,815,0,0,748,0,0,1282,3659,1015,3978,4648,5206,10597,17153,13219,41298,64586,103746
2019,1149,T,B,5103,148,140,188,669,1190,2175,3605,5111,7097,9119,10584,16192,21917,28785,39216,55512,88172,177129
2019,1149,T,M,7625,71,163,242,1023,1488,3104,5482,7386,10522,14248,17167,25026,36462,47287,64370,82392,122067,182293
2019,1149,T,F,2306,231,116,130,303,884,1193,1566,2799,3859,4488,5308,9516,12215,18151,26783,45458,78187,176031
2019,1149,U,B,4447,95,38,215,394,1192,1946,3026,4212,6516,8829,10146,15397,21619,29560,42734,61832,107284,219249
2019,1149,U,M,7129,91,74,249,584,1419,2936,4740,6210,9820,14159,16655,26127,37569,50322,77212,101059,168610,267065
2019,1149,U,F,1479,99,0,179,200,969,980,1286,2247,3489,4205,5193,7967,12012,18660,27814,49318,92151,210676
2019,1149,R,B,7407,330,417,115,1516,1184,2901,5349,7933,8821,9915,11575,17816,22543,27119,31918,44528,60078,129895
2019,1149,R,M,9367,0,407,223,2353,1666,3561,7446,10842,12478,14473,18223,23085,34528,41799,43768,58266,72218,113970
2019,1149,R,F,5222,684,427,0,625,634,2000,2541,4654,5025,5321,5586,13068,12700,16932,24328,37918,55578,134262
2019,1158,T,B,5434,415,232,223,613,1008,1204,2921,4724,7092,8477,12091,14865,22064,28619,39991,61207,91218,192696
2019,1158,T,M,6028,290,336,310,753,1290,1695,3861,6768,10038,12594,18425,22951,35305,48375,63561,93378,117417,205852
2019,1158,T,F,4812,549,120,131,446,618,589,1821,2522,4220,4781,6805,8562,12937,17232,27812,49120,83237,190018
2019,1158,U,B,4165,338,320,258,720,611,1242,2835,4482,6870,7962,12402,14360,21526,29796,41878,72958,113947,256528
2019,1158,U,M,4073,279,466,336,824,669,1750,4086,6631,9835,12110,20326,23060,36625,53259,71576,119287,171285,350985
2019,1158,U,F,4260,402,165,176,595,528,653,1505,2339,4161,4433,6288,8254,12207,17654,28093,57308,99771,240493
2019,1158,R,B,9984,683,0,124,279,2163,1065,3172,5459,7733,9783,11431,15882,23190,26122,36103,42881,61758,129107
2019,1158,R,M,13089,328,0,238,528,3198,1524,3294,7130,10559,13709,14884,22777,33056,39924,50128,60043,68365,108872
2019,1158,R,F,6767,1069,0,0,0,860,312,2973,3170,4403,5742,8030,9270,14678,16208,27155,35350,59279,135175
2019,1140,T,B,3554,180,139,204,657,859,902,1507,2822,4245,5207,6915,9407,14020,19176,28424,43499,66162,130773
2019,1140,T,M,3975,212,152,237,858,1291,1246,2172,4103,6339,7335,10179,14187,22708,29218,42335,58790,80341,114506
2019,1140,T,F,3110,147,124,169,456,449,559,864,1597,2297,3258,4160,5832,8418,13468,21188,36581,60736,135939
2019,1140,U,B,3554,180,139,204,657,859,902,1507,2822,4245,5207,6915,9407,14020,19176,28424,43499,66162,130773
2019,1140,U,M,3975,212,152,237,858,1291,1246,2172,4103,6339,7335,10179,14187,22708,29218,42335,58790,80341,114506
2019,1140,U,F,3110,147,124,169,456,449,559,864,1597,2297,3258,4160,5832,8418,13468,21188,36581,60736,135939
2019,1140,R,B,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1140,R,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1140,R,F,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,3700,T,B,4199,285,182,210,567,905,1045,1933,3078,4476,5985,8340,11861,16980,23912,33685,55522,86474,167527
2019,3700,T,M,4847,309,226,245,749,1370,1558,2923,4597,6861,8991,12807,18423,27263,38015,50641,76924,106467,152403
2019,3700,T,F,3507,259,135,174,375,423,517,946,1592,2246,3230,4447,6518,9436,14692,23794,45935,78432,173096
2019,3700,U,B,4207,235,173,214,582,821,997,1873,3024,4515,6058,8258,11803,16885,23700,33451,55351,86681,174788
2019,3700,U,M,4857,271,216,242,746,1221,1507,2894,4616,6960,9169,12912,18992,27904,38669,51039,77734,107663,157881
2019,3700,U,F,3517,197,128,185,406,405,496,909,1519,2293,3294,4391,6316,9397,14521,23626,45462,78507,180982
2019,3700,R,B,4184,383,196,205,544,1034,1145,2053,3187,4405,5858,8468,11945,17125,24278,34144,55793,86122,155160
2019,3700,R,M,4833,383,243,249,754,1602,1658,2978,4563,6690,8694,12645,17624,26348,36991,49952,75625,104591,142990
2019,3700,R,F,3488,382,146,159,328,451,563,1027,1745,2158,3114,4541,6846,9502,15008,24137,46713,78299,159695
2019,1179,T,B,4312,395,100,252,686,1223,988,1462,2788,3881,5773,8970,10546,16800,25408,33413,54101,90656,179514
2019,1179,T,M,3708,423,0,347,918,2055,1586,2193,4327,6533,9256,13641,16028,27038,38386,50587,70460,111165,185624
2019,1179,T,F,4974,364,206,149,441,337,375,740,1279,1431,2560,4909,6139,9096,16756,23205,46766,82291,177259
2019,1179,U,B,6625,350,73,167,599,1030,634,1345,2926,3771,6216,8461,10083,15820,23387,33207,52388,80228,172963
2019,1179,U,M,5529,340,0,329,586,1604,1180,2127,4789,6651,9924,14698,15994,27723,37424,50098,62662,98089,184080
2019,1179,U,F,7832,361,152,0,612,395,113,621,1163,1156,3003,3505,5723,7818,14525,23723,47850,73103,169071
2019,1179,R,B,1798,439,121,316,752,1372,1395,1577,2654,3982,5383,9384,10920,17644,27340,33619,55599,99757,185904
2019,1179,R,M,1722,505,0,361,1166,2414,2021,2253,3896,6425,8705,12855,16055,26516,39247,51048,77167,122267,187013
2019,1179,R,F,1882,367,252,265,311,294,700,864,1394,1689,2150,6138,6499,10298,18982,22646,45808,90401,185471
2019,1185,T,B,1385,375,298,318,551,995,1092,1867,1801,3492,6307,7091,10942,16479,22996,33437,51964,76377,165218
2019,1185,T,M,1351,287,389,102,684,1462,1679,2787,2778,5780,10487,11027,18275,26673,37659,60157,77044,107315,194753
2019,1185,T,F,1420,470,203,550,415,552,455,893,791,1280,2410,3459,4519,8303,12993,18528,41016,63104,153547
2019,1185,U,B,0,0,208,593,716,629,1460,1128,1783,3474,7494,5700,9641,14989,24021,35009,54267,79002,195942
2019,1185,U,M,0,0,407,231,869,1009,2248,1558,2444,5718,13887,9184,18134,25684,43472,65481,86210,108610,234182
2019,1185,U,F,0,0,0,973,566,295,673,726,1190,1634,2496,3180,3660,8327,12744,19683,41001,66833,180554
2019,1185,R,B,2975,791,381,96,398,1295,744,2500,1817,3508,5441,7990,11775,17560,22064,31806,49859,74062,137517
2019,1185,R,M,2904,607,373,0,519,1811,1183,3727,3032,5823,8370,11971,18313,27193,33249,55344,69295,106300,160146
2019,1185,R,F,3051,991,390,201,271,779,231,1055,395,928,2337,3680,5180,8283,13251,17206,41030,59679,128818
2019,1103,T,B,3724,312,177,220,642,958,994,1989,3139,4603,6034,8300,11914,16528,23190,33736,55361,86644,167390
2019,1103,T,M,4587,331,231,224,884,1522,1549,3078,4762,7119,9085,12962,18693,26733,36657,50193,75605,105300,150728
2019,1103,T,F,2798,293,120,216,389,381,437,945,1606,2282,3252,4266,6422,8989,14191,23853,46006,78940,173938
2019,1103,U,B,4028,281,196,234,735,948,936,2066,3220,4797,6421,8422,12168,16502,23795,34607,56957,91078,191317
2019,1103,U,M,4951,319,278,216,971,1469,1493,3273,4987,7535,9745,13539,19898,27131,38760,52981,78991,113455,173708
2019,1103,U,F,3044,241,109,253,484,416,407,989,1637,2367,3511,4207,6308,9234,14437,24140,46882,82246,198287
2019,1103,R,B,3241,361,155,206,546,967,1079,1883,3031,4355,5553,8156,11627,16541,22482,32654,53588,81848,143052
2019,1103,R,M,4013,350,174,232,792,1579,1625,2826,4473,6609,8301,12325,17453,26297,34397,46948,71941,97069,127027
2019,1103,R,F,2403,374,133,178,292,342,484,878,1562,2170,2917,4335,6550,8696,13889,23486,45008,75255,149287
2019,1112,T,B,6389,373,227,200,493,810,1218,1840,3065,4016,6265,8401,11973,18057,25363,33691,54463,82385,133073
2019,1112,T,M,6839,434,356,326,764,1179,1864,2963,4356,5866,9191,12911,18501,28500,39481,52874,77965,98369,118453
2019,1112,T,F,5903,308,88,69,204,412,532,685,1771,2264,3529,4374,6497,10408,16317,22848,44346,76431,138198
2019,1112,U,B,7146,306,201,135,557,666,1134,1817,2918,3968,5959,9084,12262,18416,24851,31684,55593,80011,124627
2019,1112,U,M,7633,376,260,211,765,1087,1732,3018,4159,5735,8618,13896,19401,29407,40308,51125,79431,95964,111219
2019,1112,U,F,6618,230,139,55,326,193,514,617,1696,2334,3516,4987,6597,10921,15561,21070,45408,73985,129431
2019,1112,R,B,4848,510,271,306,382,1084,1398,1888,3391,4122,6926,7195,11478,17397,26502,39666,51643,88099,157423
2019,1112,R,M,5214,554,523,510,763,1360,2139,2853,4782,6147,10397,11293,17080,27020,37861,57614,74322,104398,139627
2019,1112,R,F,4458,464,0,90,0,803,572,835,1942,2103,3558,3221,6311,9368,18137,28429,41698,82219,163340
2019,1118,T,B,3924,241,183,217,442,901,1116,2004,3458,4579,5895,8291,11343,16600,23792,32209,53721,83219,168145
2019,1118,T,M,4122,235,219,263,529,1298,1633,2972,5010,7077,8905,12621,17745,27287,39097,48919,78592,107091,159827
2019,1118,T,F,3715,248,145,169,350,489,580,1007,1878,2207,3123,4456,6066,8866,14131,22871,42728,74179,170883
2019,1118,U,B,3213,180,172,192,412,756,1071,1847,3262,4604,5690,7882,11011,16155,23145,31565,52384,82369,171229
2019,1118,U,M,3513,188,205,238,476,1081,1587,2763,4823,7157,8725,12185,17860,27318,38759,47958,77572,105851,160148
2019,1118,U,F,2894,173,137,145,345,420,552,940,1714,2245,2968,4214,5633,8541,13730,22611,41356,73740,174881
2019,1118,R,B,6330,448,214,289,539,1331,1300,2661,4269,4488,6601,9504,12305,17966,26092,34714,58039,86006,157703
2019,1118,R,M,6204,394,259,336,703,1943,1809,3765,5732,6802,9490,13815,17442,27201,40160,52410,81796,110802,158751
2019,1118,R,F,6461,507,165,239,368,696,705,1322,2606,2057,3688,5228,7436,9972,15675,23925,47210,75673,157357
2019,1160,T,B,4675,225,176,180,545,817,1028,1895,2891,4472,5918,8429,12283,17588,24512,34575,57297,89011,174804
