Year,Reg,Group,Sex,DrAa0,DrAa1,DrAa5,DrAa10,DrAa15,DrAa20,DrAa25,DrAa30,DrAa35,DrAa40,DrAa45,DrAa50,DrAa55,DrAa60,DrAa65,DrAa70,DrAa75,DrAa80,DrAa85
2009,1175,U,M,8653,658,325,515,1144,2997,5250,7267,7495,9282,13823,18989,27257,38558,49292,69225,104561,138781,199983
2009,1175,U,F,6961,240,260,226,564,880,1256,1967,2206,3335,4273,5933,9001,12683,19519,33058,57897,96864,186728
2009,1175,R,B,11459,814,374,539,1492,3442,5589,5738,6212,7749,9980,14285,18991,27666,37853,50952,76657,115480,187728
2009,1175,R,M,11954,915,616,554,2359,5401,8713,8899,9850,11930,15410,20967,27253,42382,58929,75075,106311,150913,245165
2009,1175,R,F,10944,708,118,524,612,1398,2517,2685,2713,3752,4795,8083,11765,16309,24968,38026,63341,104938,178063
2009,3500,T,B,9384,664,383,404,1316,2489,3951,5426,5808,7230,9828,13240,18845,25594,34851,48086,74560,110330,195151
2009,3500,T,M,10509,731,443,494,1846,3867,6160,8534,8921,10744,14912,20427,28829,40474,55818,74063,105606,143517,213278
2009,3500,T,F,8203,594,321,310,777,1089,1765,2453,2883,3977,5340,7266,11112,15051,22578,34470,60954,99439,190998
2009,3500,U,B,8196,568,342,358,1031,2066,3644,5234,5463,6823,9440,12691,17994,24266,33145,46150,72818,109173,191471
2009,3500,U,M,9105,607,391,430,1446,3173,5703,8333,8555,10281,14606,20189,28465,39359,53982,72369,104796,142870,209657
2009,3500,U,F,7242,527,291,283,616,959,1635,2320,2608,3702,5078,6818,10362,14130,21407,33030,59619,98187,187046
2009,3500,R,B,11831,868,468,495,2138,3717,4883,5999,6799,8247,10711,14463,20921,29281,39336,52818,78311,113081,204707
2009,3500,R,M,13399,992,550,620,2963,5828,7517,9119,9943,11853,15555,20901,29624,43250,60255,77796,107085,145061,224133
2009,3500,R,F,10184,736,383,363,1257,1477,2168,2859,3696,4692,5980,8358,13117,17831,25817,38192,64013,102418,200942
2009,1184,T,B,9644,896,267,298,2049,3236,4789,5580,6029,8042,10695,13593,20217,26596,33567,59511,76843,103656,192931
2009,1184,T,M,11197,1079,130,444,2768,4931,7432,9178,9471,12656,15301,19927,31257,43202,50249,88277,114240,150535,266513
2009,1184,T,F,8065,705,411,150,1396,1593,2221,2173,2884,3647,6439,8026,10941,14247,22952,43478,59234,88101,177043
2009,1184,U,B,11659,631,0,0,686,1573,3141,5021,7762,7281,9716,12860,22110,23931,23626,49807,75894,92068,169179
2009,1184,U,M,13507,1235,0,0,1203,1936,5498,8584,13074,13073,15897,19086,39322,40993,44697,64328,132873,154312,330807
2009,1184,U,F,9785,0,0,0,300,1275,1099,2013,3409,2525,4671,7879,9248,11819,12159,42481,52282,73518,133917
2009,1184,R,B,8999,970,343,393,3071,3981,5454,5804,5395,8273,10985,13818,19512,27762,37570,63193,77217,108974,205128
2009,1184,R,M,10458,1035,168,587,3750,6115,8150,9395,8250,12536,15132,20164,28489,44137,52197,96552,108049,149068,233871
2009,1184,R,F,7514,902,527,198,2360,1754,2711,2243,2679,4024,7007,8074,11629,15335,27671,43893,62007,95032,198962
2009,1181,T,B,9104,805,320,523,1860,2786,4280,5798,7677,8947,11555,15517,20715,27396,37120,48848,74310,104968,191905
2009,1181,T,M,9448,788,460,669,2697,4102,6481,8898,11830,12996,16744,23442,31359,41808,57558,74968,95129,131451,184141
2009,1181,T,F,8741,823,173,369,977,1319,2116,2840,3801,5210,6913,8837,12380,16661,25103,35345,64792,95368,193697
2009,1181,U,B,7273,522,252,445,1143,1816,3242,4975,6882,8088,10757,14814,19588,24443,34284,43460,68556,100078,188298
2009,1181,U,M,7269,573,430,469,1605,2287,4950,7765,10711,12040,16612,22614,32037,38715,53346,67108,94574,136073,161063
2009,1181,U,F,7276,469,65,419,664,1265,1587,2343,3434,4588,5965,8812,10676,14588,23561,32037,57925,87568,195260
2009,1181,R,B,11069,1131,399,610,2933,4265,5868,7076,8830,9996,12497,16349,22185,31792,40953,55442,80268,111126,196622
2009,1181,R,M,11808,1038,494,891,4297,7029,8780,10630,13382,14111,16885,24320,30568,45949,62889,83687,95624,126007,219735
2009,1181,R,F,10295,1228,299,313,1455,1396,2942,3622,4357,6005,8141,8868,14816,20005,27267,39605,72417,105434,191728
2009,1193,T,B,16511,1552,921,626,3120,5509,6661,9533,9009,12727,15985,20282,27053,36645,49194,71572,90641,125923,205420
2009,1193,T,M,20612,2120,749,699,4467,7946,9878,13339,12701,18248,22279,28426,37787,49831,72356,97406,120378,151847,367648
2009,1193,T,F,12279,955,1101,551,1797,3167,3643,6167,5959,8123,10954,13901,18907,26980,33814,55983,76614,116586,168916
2009,1193,U,B,15726,990,722,329,1905,3450,5004,8339,6902,10976,13881,19203,21029,28203,42141,57579,79852,120562,199782
2009,1193,U,M,18689,1452,626,333,2363,4350,7699,11131,9372,16955,20984,26513,31731,46396,74887,73855,103393,148626,332554
2009,1193,U,F,12621,506,821,325,1465,2593,2393,5820,4897,6190,8369,13714,13291,15591,22801,48994,69663,111128,170337
2009,1193,R,B,17149,2053,1105,895,4516,7992,8761,10960,11478,14738,18295,21468,34399,45413,55238,88513,108413,141113,223048
2009,1193,R,M,22202,2713,864,1020,6825,12232,12764,16045,16522,19688,23680,30424,44769,53223,70437,120813,144000,160000,461538
2009,1193,R,F,12001,1357,1359,764,2189,3869,5166,6574,7227,10420,13856,14120,26065,39368,44114,65532,89005,132813,165899
2009,1195,T,B,8344,750,380,327,1382,2287,2874,5415,5918,6833,9404,13494,19117,26267,35867,49295,75159,111439,204108
2009,1195,T,M,9107,652,473,425,1861,3450,4584,8078,9700,10506,13316,21074,28703,39866,55960,71760,109407,157130,238253
2009,1195,T,F,7538,855,284,224,922,1145,1178,2882,2353,3420,6034,7301,11736,16629,23902,37378,60085,97152,197190
2009,1195,U,B,8190,755,372,286,964,1774,2341,5110,5626,5828,8452,12673,18773,25532,33195,49879,79203,113608,219090
2009,1195,U,M,9313,560,521,447,1403,2527,3726,7998,9416,8885,11800,20826,28481,39009,52713,70552,112538,165789,265851
2009,1195,U,F,6998,965,217,117,548,1033,976,2367,2075,3050,5691,6345,11591,16442,21654,39026,64900,97520,209258
2009,1195,R,B,8609,741,395,398,2307,3477,4326,6258,6667,9027,11400,15317,19935,28181,42267,48073,67010,106627,172179
2009,1195,R,M,8748,820,384,387,2849,5601,6899,8302,10424,13916,16270,21578,29196,41881,63631,74237,103420,138568,173375
2009,1195,R,F,8463,656,408,410,1769,1403,1736,4306,3071,4257,6799,9587,12104,17157,29334,33889,50151,96326,171956
2009,1101,T,B,9130,653,312,436,1030,2000,3282,4413,4962,6421,8524,11431,16580,24041,33119,46800,72521,109824,190017
2009,1101,T,M,10691,662,354,570,1427,3225,5366,7068,7562,9574,12881,17549,25101,37717,54049,73308,100058,140036,203600
2009,1101,T,F,7493,643,269,297,631,782,1234,1892,2539,3506,4625,6193,9763,13963,20772,32194,59668,99953,187082
2009,1101,U,B,8119,568,247,392,775,1495,2820,4398,4487,6312,8544,10894,15225,22342,31415,45026,68282,107305,183453
2009,1101,U,M,10409,715,292,480,1083,2448,4654,6940,6918,9558,13121,17824,24296,37535,52683,73806,94031,139889,194879
2009,1101,U,F,5737,414,201,302,475,570,1031,2027,2283,3407,4686,5480,8652,12063,19500,30482,57630,96976,180588
2009,1101,R,B,10209,743,376,478,1486,2791,3985,4440,5602,6555,8504,11950,17993,26078,35080,48630,76452,112393,197333
2009,1101,R,M,10995,606,414,653,2013,4408,6445,7254,8406,9602,12654,17302,25849,37936,55531,72843,104713,140180,213969
2009,1101,R,F,9379,888,336,291,922,1123,1543,1705,2893,3628,4561,6942,11031,16419,22291,34073,61720,103044,194209
2009,1176,T,B,6777,678,358,399,1845,3380,4737,6453,7155,9323,12748,15738,22026,28830,39020,53590,79262,114865,200771
2009,1176,T,M,8044,748,411,543,2459,4887,7455,9775,10809,13388,19439,23406,33136,41953,59439,79276,106932,147074,219514
2009,1176,T,F,5482,605,304,249,1180,1720,2047,3187,3714,5532,6765,9308,13298,18888,26779,40492,66776,102502,195187
2009,1176,U,B,5804,732,314,255,1663,2905,4294,6326,7201,9344,11974,15462,21662,28176,39001,52710,78446,115177,196797
2009,1176,U,M,6802,821,379,353,2327,3883,6774,9691,11322,13978,18748,24212,33820,41043,61130,81565,106752,152050,203700
2009,1176,U,F,4792,640,246,155,973,1832,1902,3114,3433,5191,6288,8735,12862,18971,26294,38808,66433,101572,193490
2009,1176,R,B,8424,585,431,614,2215,4354,5662,6744,7078,9288,13983,16182,22728,30336,39109,55133,80473,114418,209261
2009,1176,R,M,10119,624,463,826,2719,6937,8835,9986,9839,12422,20416,22192,32016,43847,56548,75637,106873,138818,251310
2009,1176,R,F,6667,545,397,393,1626,1490,2361,3356,4323,6157,7596,10360,14220,18734,27775,43623,67328,104396,198851
2009,1104,T,B,10766,597,387,397,1307,2098,3498,4683,5006,6858,9440,12620,18604,25535,33444,47931,76041,110959,194811
2009,1104,T,M,11868,719,433,458,1702,3226,5339,7333,7496,10169,14378,19763,28649,40262,53147,72947,106589,143632,210354
2009,1104,T,F,9582,469,339,333,908,963,1669,2129,2627,3737,5058,6673,10803,15297,21721,34820,62936,100685,191556
2009,1104,U,B,8483,473,322,335,1069,1650,3155,4334,4429,6417,9016,11552,17068,23802,31076,46096,74142,109527,192482
2009,1104,U,M,9253,544,352,424,1301,2602,4814,6858,6868,9510,14133,18348,27239,39041,50870,71803,103963,140007,218581
2009,1104,U,F,7661,397,291,243,839,725,1559,1981,2159,3574,4672,6191,9641,13823,19763,33094,61910,100060,186979
2009,1104,R,B,17059,937,562,554,2134,3801,4849,6030,7203,8285,10679,15531,22872,30994,40718,53113,80519,114371,201032
2009,1104,R,M,19014,1196,651,546,3040,5421,7248,9028,9740,12195,15031,23235,32099,43606,59472,75910,112184,152013,187045
2009,1104,R,F,14931,663,469,563,1157,1947,2141,2751,4525,4293,6283,8117,14386,20450,28118,39932,65468,102189,203658
2009,1125,T,B,10531,693,402,505,1473,3175,5336,6970,7228,8036,10942,15139,19740,26344,37124,49584,76068,114775,188812
2009,1125,T,M,11411,823,438,600,2198,5012,8197,10924,10924,12082,16745,23615,29924,42403,60563,78512,111835,154835,206976
2009,1125,T,F,9611,556,365,405,735,1331,2514,3221,3815,4333,5895,8389,12116,15468,24185,35233,61535,101878,184028
2009,1125,U,B,8858,588,372,499,1264,2824,5234,6817,7109,7899,10605,14697,19230,25556,35315,48076,74959,113127,183569
2009,1125,U,M,9563,577,365,559,1803,4437,8053,10866,10923,12015,16409,23431,29731,41798,57908,77071,110667,155903,201128
2009,1125,U,F,8123,600,379,435,724,1232,2471,3045,3630,4214,5751,8112,11773,15080,23315,34162,61057,99742,178630
2009,1125,R,B,15314,1017,498,522,2231,4576,5813,7682,7766,8553,12110,16685,21757,30099,45431,56063,80010,121440,214132
2009,1125,R,M,16664,1585,666,724,3588,7206,8873,11229,10974,12335,17797,24154,30591,44935,71220,84078,115275,151265,239681
2009,1125,R,F,13901,418,320,312,779,1741,2712,4060,4655,4801,6439,9478,13639,17539,28513,40104,63350,110771,209175
2009,1132,T,B,8552,642,422,313,1548,3183,5225,7273,6712,8220,11182,14722,21382,28756,37586,49972,77323,114248,206118
2009,1132,T,M,9587,727,432,434,2336,5221,8197,11533,10627,12152,17140,22781,32603,46387,61134,75100,111469,145594,237991
2009,1132,T,F,7469,553,412,186,771,1171,2307,3260,3099,4613,5981,8090,12821,16542,24138,37174,62771,103855,199515
2009,1132,U,B,8180,645,410,303,1358,3069,5104,7189,6573,7894,11002,14325,20995,28259,37137,48988,76872,114744,205592
2009,1132,U,M,9067,685,399,468,2104,5045,8109,11489,10594,11998,17131,22456,32580,45645,60824,74676,110977,145724,234659
2009,1132,U,F,7246,603,421,131,630,1143,2190,3197,2900,4188,5773,7834,12402,16528,23900,36217,62688,104465,199379
2009,1132,R,B,10315,624,489,362,2659,3865,6021,7828,7642,10102,12153,16844,23588,31798,40264,55684,79790,111428,209202
2009,1132,R,M,12098,945,611,266,3647,6229,8748,11811,10838,12993,17185,24350,32722,50464,62822,77312,113881,144857,261703
2009,1132,R,F,8503,293,363,460,1624,1341,3111,3696,4480,7196,7177,9589,15423,16641,25641,43046,63253,100384,200290
2009,1150,T,B,8875,508,381,347,824,1696,3011,4040,4651,5708,8347,11616,16561,23184,31951,45202,70024,105112,190732
2009,1150,T,M,9313,549,515,417,1159,2644,4773,6502,7041,8887,12923,18094,25957,37088,52093,72077,102736,139295,210672
2009,1150,T,F,8414,465,238,273,469,702,1236,1635,2326,2698,4278,6225,9301,13401,20180,30856,55617,93907,186297
2009,1150,U,B,7865,409,402,315,640,1346,2578,3726,4426,5104,7833,10680,15206,21557,30062,42534,66821,103123,183860
2009,1150,U,M,7825,363,556,394,903,2040,4016,6048,6753,7939,12084,17237,24673,34926,49618,68717,100682,135126,202569
2009,1150,U,F,7906,457,237,232,363,622,1144,1494,2189,2480,4201,5509,8255,12513,19013,29026,52745,92390,179450
2009,1150,R,B,11631,781,326,422,1530,3123,4820,5288,5515,7682,9822,14286,20834,29211,38202,53449,78557,111245,215274
2009,1150,R,M,13392,1060,408,470,2138,5060,7852,8237,8117,11850,15144,20283,29572,44310,59592,81587,107463,153058,246201
2009,1150,R,F,9791,487,242,372,880,1036,1632,2217,2863,3447,4518,8472,12925,16955,24256,36796,63792,98475,209769
2009,1152,T,B,7198,571,388,337,922,1934,2880,4332,4941,6229,8434,12074,16998,23447,33278,45564,72334,108617,198448
2009,1152,T,M,8194,568,485,328,1185,2935,4547,7001,7862,9166,13076,18953,26204,38463,52952,70178,101093,138219,211849
2009,1152,T,F,6140,574,287,346,655,939,1237,1786,2205,3563,4371,6272,9864,12984,21909,32652,59660,99221,195262
2009,1152,U,B,5812,515,313,347,661,1568,2651,4046,4305,5751,7535,11564,16107,21469,31097,43038,69412,105887,189386
2009,1152,U,M,6398,591,355,258,922,2348,4229,6770,6902,8418,11814,19025,25841,35792,50231,67822,99827,133903,198557
2009,1152,U,F,5196,434,269,441,397,803,1112,1469,1923,3417,3964,5626,8997,11918,20437,30754,56662,96841,186859
2009,1152,R,B,9777,679,530,320,1695,2988,3576,5146,6656,7373,10463,13231,19232,29096,38714,51586,78661,115577,224122
2009,1152,R,M,11473,524,730,452,1958,4581,5500,7660,10352,10844,15699,18810,27025,45404,59222,75139,103535,149616,259502
2009,1152,R,F,7930,847,320,179,1424,1341,1622,2703,2993,3934,5360,7867,12241,16247,25755,37487,66488,105203,217936
2009,1169,T,B,10679,597,252,418,915,1932,3050,4198,4691,6194,8632,11880,18982,23217,32582,46529,76858,108092,193601
2009,1169,T,M,12823,499,417,489,1276,3047,4673,6941,7662,9004,12945,18105,29937,36580,50880,71129,109530,146063,193519
2009,1169,T,F,8443,700,79,344,555,816,1411,1524,1813,3568,4735,6697,10384,13216,20644,33278,62372,95701,193277
2009,1169,U,B,11018,597,147,388,685,1560,3032,4097,4324,6041,8998,11693,18066,21646,30195,44759,78507,107937,195540
2009,1169,U,M,13389,489,231,378,963,2400,4599,6835,7182,8816,13468,18284,29286,34915,46003,68938,113607,146540,202770
2009,1169,U,F,8534,712,60,398,415,738,1470,1449,1581,3475,5090,6488,9858,12192,20010,32183,63486,95352,193264
2009,1169,R,B,9882,596,456,474,1630,3030,3104,4470,5670,6558,7922,12210,20716,26993,38187,50210,73857,108363,189478
2009,1169,R,M,11483,519,774,691,2199,4880,4885,7227,8928,9444,11980,17802,31026,40234,62041,75373,102608,145185,169918
2009,1169,R,F,8230,676,117,244,1017,1057,1238,1728,2441,3790,4016,7095,11475,15860,22160,35645,60280,96332,193313
2009,3600,T,B,10885,639,381,507,1409,2284,3616,5194,6535,8504,11146,15019,20499,28482,37482,52827,79184,119319,209962
2009,3600,T,M,12390,737,405,646,1871,3421,5523,7863,9701,12839,16802,22648,31420,44795,59010,81770,110426,149332,222812
2009,3600,T,F,9305,537,354,363,899,1002,1639,2507,3375,4261,5857,8504,11857,16441,24435,37876,66145,109260,206212
2009,3600,U,B,10071,548,317,424,1081,1950,3137,4835,6130,8242,10826,14531,19798,27136,36561,50736,77013,117457,208082
2009,3600,U,M,11370,647,349,569,1497,2973,4739,7405,9252,12748,16510,22509,31119,43573,57915,80055,108940,146762,220420
2009,3600,U,F,8709,445,283,275,657,852,1515,2303,3066,3890,5633,7953,11148,15428,23893,35998,64193,107749,204234
2009,3600,R,B,12859,856,532,695,2329,3255,5187,6416,7923,9308,12057,16386,22634,33005,40567,59348,85691,125594,217141
2009,3600,R,M,14844,950,538,819,2789,4613,7971,9361,11198,13124,17600,23010,32282,48595,62507,86758,114371,157346,231945
2009,3600,R,F,10762,758,525,564,1698,1486,2068,3234,4470,5420,6525,10148,14150,20072,26306,43964,72295,114425,213511
2009,1198,T,B,9071,596,442,491,1583,2724,3237,4995,5615,7501,10012,14814,19406,26252,39077,54435,74959,112323,196740
2009,1198,T,M,9101,553,569,555,2303,4411,5197,7989,8218,11509,15217,22013,29878,39816,56386,75682,89884,143543,204652
2009,1198,T,F,9025,639,310,423,843,981,1224,1970,3044,3636,5184,8479,10872,16058,28037,42186,67692,99845,193629
2009,1198,U,B,8453,452,317,459,1047,2141,2665,4575,5323,7986,10463,15456,20589,28187,42719,52766,76795,110853,198425
2009,1198,U,M,8665,358,417,584,1672,3451,4122,7271,7789,12444,16142,23454,32590,44980,61861,78725,90844,142037,216851
2009,1198,U,F,8215,548,213,329,430,796,1166,1850,2903,3664,5272,8566,11056,16127,31059,39066,70734,100743,192597
2009,1198,R,B,10050,794,611,528,2457,3764,4493,6071,6299,6654,9200,13623,16969,22462,31435,57128,72284,114425,193694
2009,1198,R,M,9771,819,771,517,3278,6104,7575,9836,9215,9867,13586,19417,24511,30419,45895,71122,88335,144217,188502
2009,1198,R,F,10345,767,444,539,1558,1315,1353,2278,3376,3586,5021,8314,10483,15926,21244,47844,63040,98177,195612
2009,1130,T,B,12251,614,301,250,1498,1758,2586,3962,5884,8612,11449,16092,24373,30978,40581,57018,83078,125368,242961
2009,1130,T,M,14295,800,478,370,2104,2552,3928,5752,8302,12772,17082,22335,37106,51205,63403,89817,118013,180087,258380
2009,1130,T,F,10016,417,121,126,767,894,1100,2029,3285,4150,5816,10254,13937,15625,26112,40722,70653,110565,237219
2009,1130,U,B,12910,619,314,329,1141,1535,2303,3647,5702,8268,11272,16505,23664,30324,40260,56438,80777,123128,232993
2009,1130,U,M,15514,694,624,490,1633,2362,3340,5447,8157,12517,17373,24225,36817,51462,64906,90556,123944,167542,306558
2009,1130,U,F,10039,537,0,165,553,650,1172,1745,3104,3793,5272,9562,13159,14907,25209,39862,66366,110391,215713
2009,1130,R,B,9782,598,256,0,2831,2631,3765,5305,6624,9869,12035,14876,26455,33137,41718,59156,91069,134182,279615
2009,1130,R,M,9618,1149,0,0,3824,3269,6264,6984,8881,13668,16159,17185,37837,50390,58758,87435,101098,233300,89660
2009,1130,R,F,9938,0,515,0,1590,1891,785,3311,4047,5505,7676,12454,16365,18191,29444,43937,86629,111283,316742
2009,1105,T,B,11131,585,295,486,1264,1996,3664,5175,6352,7702,9931,13343,18317,26199,35010,50492,76452,116627,203404
2009,1105,T,M,13156,732,256,576,1662,2718,5443,7885,9442,11359,14767,19982,27907,40887,55598,77289,105912,140010,200946
2009,1105,T,F,9014,432,335,391,821,1146,1814,2442,3218,4080,5401,7722,10799,15568,22584,36487,63707,108388,203218
2009,1105,U,B,10116,429,272,422,987,1805,3340,4739,5732,7230,9364,12464,17454,24744,33755,48705,72808,114215,201408
2009,1105,U,M,11264,538,266,521,1337,2518,4902,7465,8796,10858,13861,19039,27222,39164,53505,74993,98895,137092,195610
2009,1105,U,F,8914,315,278,318,629,1017,1768,2074,2692,3679,5254,7072,10055,14684,21998,35147,61684,106122,201798
2009,1105,R,B,13761,1000,354,653,2130,2593,4783,6649,8563,9308,11712,15952,20989,31223,39212,56143,87450,124143,210218
2009,1105,R,M,18053,1247,229,721,2519,3272,7189,9226,11661,13038,17474,22609,29889,46341,62385,84318,125836,148856,220631
2009,1105,R,F,9272,742,487,583,1555,1613,1986,3770,5181,5472,5887,9768,13244,18830,24586,40796,69978,115480,207834
2009,1108,T,B,10732,514,337,563,1042,1974,3496,5383,6615,8471,11474,15639,20119,27961,36414,49890,75911,115274,206727
2009,1108,T,M,11600,567,376,682,1311,3047,5518,8098,9946,12780,17463,24293,31672,45802,58403,82317,110944,150796,219335
2009,1108,T,F,9806,457,296,438,732,689,1392,2659,3394,4402,5975,8489,11233,15187,23247,33389,62243,104190,203994
2009,1108,U,B,10259,529,289,468,924,1665,3068,5211,6439,8025,11112,14707,19011,26326,35006,47350,74090,114154,206662
2009,1108,U,M,11318,557,282,583,1164,2599,4882,7930,9772,12380,17124,23369,30468,43762,56313,79092,109723,150132,219460
2009,1108,U,F,9139,499,296,348,677,608,1219,2513,3230,3973,5685,7760,10477,14172,22419,31428,60348,102802,203847
2009,1108,R,B,12355,460,507,893,1527,3242,5443,6176,7488,10597,13033,19501,25400,37538,44744,65077,86762,123084,207212
2009,1108,R,M,12550,602,708,1033,1785,4670,8266,8850,10798,14605,18858,27823,36859,56575,70074,100392,117815,155763,218310
2009,1108,R,F,12141,313,296,751,1050,1080,2227,3356,4219,6534,7279,11732,15149,21621,28327,45522,73795,113670,205058
2009,1110,T,B,13413,739,393,650,1691,2619,4443,5407,7545,10252,12091,15263,20808,31055,40274,56449,87738,131767,234370
2009,1110,T,M,16942,673,341,1001,2168,3956,6493,7863,11404,16070,18813,23052,30191,48775,63277,83314,126248,169184,275598
2009,1110,T,F,9763,808,447,285,1184,1197,2371,3006,3775,4629,5960,8688,13205,17564,26490,42567,71593,118424,223950
2009,1110,U,B,11522,537,341,402,1287,2347,3638,4797,7077,10247,11629,15049,19854,28312,39498,54531,86645,130136,224909
2009,1110,U,M,14786,599,333,576,1813,3645,5184,6898,10933,16844,18424,23739,30310,45825,61704,81043,129487,169097,260215
2009,1110,U,F,8169,471,349,222,778,1060,2161,2839,3468,4119,5715,8216,11900,15490,26578,41430,69673,116537,215921
2009,1110,R,B,16622,1103,484,1084,2656,3211,6243,6787,8559,10265,12910,15648,22639,36552,41717,59948,89819,135168,259218
2009,1110,R,M,20567,806,355,1728,2900,4564,9174,9882,12361,14660,19456,21945,29987,54317,66047,87121,120785,169422,315760
2009,1110,R,F,12494,1416,620,396,2332,1534,2889,3416,4485,5676,6422,9614,15926,21938,26325,44732,75414,122405,245037
2009,1144,T,B,11603,1014,366,399,1417,1706,2710,5074,7437,10187,14342,17869,24825,33827,46126,66806,97832,112837,177519
2009,1144,T,M,10747,1683,470,791,2217,2573,3334,6412,11066,15230,18819,26713,36991,48929,70881,110959,136740,117211,426446
2009,1144,T,F,12481,299,254,0,642,793,2047,3679,3553,4723,10009,10018,14459,21894,30798,45960,86075,111269,150577
2009,1144,U,B,11056,1065,384,419,1032,1378,2596,4917,7369,10050,13680,17656,24494,34110,44713,66121,95524,111046,169626
2009,1144,U,M,9095,1765,494,833,1636,2077,3045,6139,10998,15407,18529,27272,36266,49523,71198,112203,142350,107202,408799
2009,1144,U,F,13078,314,265,0,449,656,2120,3659,3527,4336,9054,9276,14508,22106,28748,44772,81754,110930,145123
2009,1144,R,B,22099,0,0,0,8899,9091,5623,8787,9017,12915,25429,21086,29869,29512,68273,80000,145161,141593,315789
2009,1144,R,M,39604,0,0,0,13072,11577,10084,11923,12520,12365,23148,19569,47441,40816,66946,93023,54054,400000,571429
2009,1144,R,F,0,0,0,0,4545,4890,0,4283,4255,13730,28209,22857,13746,18182,69498,71429,183908,116505,258065
2009,1164,T,B,7508,845,484,297,1540,2657,3577,5189,6718,8730,12863,16401,24433,33735,40329,58586,84288,122397,210422
2009,1164,T,M,7904,1055,636,420,1901,4213,5984,7882,10176,13420,20111,25936,38338,50698,64338,95337,117808,149205,245805
2009,1164,T,F,7073,628,327,171,1114,943,1118,2504,3294,4084,5942,8303,13678,20676,26175,41416,70824,114551,202135
2009,1164,U,B,7493,793,357,269,1481,2512,3097,4924,6276,8379,12642,15547,23508,32111,39369,56013,83538,120246,212431
2009,1164,U,M,8048,902,405,430,2000,4112,5241,7562,9869,13140,20035,24889,37279,48014,63830,91568,122609,133895,233509
2009,1164,U,F,6891,679,307,107,909,849,948,2343,2785,3741,5749,7864,13198,20218,25214,39581,68221,114869,205338
2009,1164,R,B,7591,1043,975,405,1766,3230,5699,6439,8781,10230,13685,19163,27380,39402,43750,67237,87116,130976,204172
2009,1164,R,M,7449,1601,1490,386,1591,4573,9141,9361,11645,14666,20447,29067,41426,59315,66207,107422,103085,231092,299529
2009,1164,R,F,7732,435,409,425,2034,1374,1904,3279,5732,5568,6667,9826,15318,22392,29666,47748,80302,113522,191515
2009,1199,T,B,14959,556,411,751,1874,3209,4475,5972,7216,13420,13151,18586,24805,30108,40267,52713,82931,130966,218005
2009,1199,T,M,20110,877,202,847,2197,5104,6927,9818,10586,20869,18409,26762,39834,46237,64216,86868,120116,155022,223265
2009,1199,T,F,9753,226,627,652,1505,1024,1967,2180,3866,6634,8227,11616,13271,18084,25747,35912,67901,122980,216403
2009,1199,U,B,13499,515,157,674,1649,3181,4219,6229,6878,13939,12536,18783,23792,27159,36889,53365,82401,133444,233048
2009,1199,U,M,20156,1016,308,996,2012,5384,6962,9915,9048,22342,17958,28098,39173,44364,61838,89399,122629,162327,239465
2009,1199,U,F,6561,0,0,342,1279,966,1521,2706,4788,6456,7686,11210,12464,14835,22351,36064,66648,124046,231053
2009,1199,R,B,17429,632,895,883,2235,3253,5009,5388,8001,12283,14408,18150,27139,37452,48636,51024,84472,123845,174334
2009,1199,R,M,20022,622,0,583,2453,4719,6858,9609,13979,17759,19263,24035,41243,50548,69630,80660,113590,135231,175824
2009,1199,R,F,14941,642,1828,1189,1934,1136,2958,924,1603,7038,9413,12582,15245,26677,34619,35509,71620,119850,173913
2009,1177,T,B,12459,1966,1714,868,5349,6156,5371,6763,8649,8792,18328,17522,28476,41283,49066,79419,141300,224650,333855
2009,1177,T,M,13508,3212,1142,1143,8239,8796,7351,11039,10141,10746,27422,24328,42484,64960,71891,104638,211016,0,0
2009,1177,T,F,11348,669,2284,586,2498,3311,3172,2301,7109,6718,8831,10998,15072,19906,30837,62500,109091,272727,444444
2009,1177,U,B,7233,2358,2071,513,1649,3043,2869,5468,6691,6531,15294,14436,23415,32457,53549,50785,71010,433735,308619
2009,1177,U,M,4898,4692,1048,1016,2223,4383,3631,10155,7886,9738,26152,21015,38244,58019,86271,67910,129561,0,0
2009,1177,U,F,9479,0,3064,0,1086,1585,2017,651,5442,3148,4300,8185,8796,8681,28829,40462,48780,444444,400000
2009,1177,R,B,19512,1477,1274,1329,10305,10817,10561,9815,13214,13081,24613,25483,42601,60429,42489,123944,203125,114286,347826
2009,1177,R,M,24096,1419,1254,1305,16224,15478,15085,13081,15468,12649,29958,32736,55090,80851,52288,152866,266667,0,0
2009,1177,R,F,14134,1538,1295,1354,4409,5869,5559,6284,10938,13544,18667,18363,31612,43165,33994,101010,168675,153846,470588
2010,1100,T,B,7943,543,296,323,860,1672,2900,4338,5107,6354,8504,11688,16557,23037,31178,44478,69796,108782,190316
2010,1100,T,M,8823,604,355,387,1186,2546,4491,6808,7934,9782,13354,18567,26250,37143,49925,68599,97635,138043,198593
2010,1100,T,F,7019,478,235,256,525,777,1304,1932,2406,3152,4174,5932,9132,13097,20105,32152,57811,98828,188206
2010,1100,U,B,7274,456,264,289,691,1436,2697,4144,4851,5983,8005,11065,15740,21879,29894,42907,68023,107669,186959
2010,1100,U,M,8070,515,308,339,951,2182,4176,6579,7587,9272,12735,17910,25525,35715,48206,66486,94863,135456,194679
